ImageId,Label
6392,0
6393,0
6394,0
6395,1
6396,6
6397,9
6398,2
6399,3
6400,0
6401,9
6402,8
6403,3
6404,9
6405,5
6406,6
6407,4
6408,6
6409,1
6410,9
6411,0
6412,1
6413,6
6414,1
6415,9
6416,9
6417,8
6418,1
6419,1
6420,9
6421,1
6422,3
6423,7
6424,3
6425,5
6426,2
6427,5
6428,1
6429,0
6430,6
6431,5
6432,1
6433,1
6434,2
6435,9
6436,0
6437,5
6438,6
6439,6
6440,8
6441,8
6442,5
6443,4
6444,9
6445,9
6446,3
6447,2
6448,2
6449,7
6450,3
6451,0
6452,3
6453,1
6454,4
6455,1
6456,1
6457,2
6458,8
6459,8
6460,6
6461,4
6462,6
6463,2
6464,0
6465,2
6466,9
6467,7
6468,3
6469,3
6470,3
6471,8
6472,0
6473,6
6474,6
6475,4
6476,8
6477,3
6478,2
6479,5
6480,3
6481,5
6482,5
6483,7
6484,8
6485,8
6486,1
6487,1
6488,6
6489,0
6490,3
6491,4
6492,3
6493,9
6494,8
6495,8
6496,5
6497,3
6498,5
6499,1
6500,3
6501,8
6502,5
6503,3
6504,1
6505,1
6506,9
6507,5
6508,8
6509,2
6510,7
6511,3
6512,0
6513,9
6514,9
6515,5
6516,3
6517,5
6518,8
6519,1
6520,1
6521,0
6522,8
6523,6
6524,7
6525,4
6526,8
6527,6
6528,1
6529,0
6530,6
6531,0
6532,2
6533,1
6534,9
6535,4
6536,0
6537,3
6538,2
6539,8
6540,7
6541,0
6542,1
6543,3
6544,5
6545,5
6546,0
6547,7
6548,6
6549,1
6550,8
6551,9
6552,2
6553,3
6554,1
6555,5
6556,1
6557,1
6558,4
6559,5
6560,5
6561,3
6562,1
6563,2
6564,8
6565,9
6566,6
6567,6
6568,5
6569,9
6570,0
6571,6
6572,1
6573,3
6574,5
6575,2
6576,8
6577,1
6578,3
6579,0
6580,8
6581,3
6582,2
6583,9
6584,2
6585,9
6586,1
6587,5
6588,5
6589,1
6590,0
6591,5
6592,1
6593,9
6594,1
6595,1
6596,9
6597,4
6598,4
6599,0
6600,4
6601,1
6602,5
6603,8
6604,4
6605,8
6606,7
6607,6
6608,1
6609,1
6610,0
6611,5
6612,6
6613,2
6614,9
6615,4
6616,5
6617,3
6618,2
6619,5
6620,8
6621,3
6622,8
6623,2
6624,1
6625,1
6626,9
6627,3
6628,7
6629,3
6630,2
6631,8
6632,0
6633,5
6634,1
6635,5
6636,8
6637,6
6638,9
6639,8
6640,7
6641,3
6642,8
6643,2
6644,1
6645,3
6646,9
6647,1
6648,0
6649,9
6650,0
6651,6
6652,8
6653,8
6654,0
6655,0
6656,6
6657,7
6658,7
6659,1
6660,1
6661,1
6662,8
6663,6
6664,6
6665,8
6666,1
6667,1
6668,9
6669,1
6670,0
6671,1
6672,5
6673,1
6674,4
6675,9
6676,9
6677,6
6678,4
6679,3
6680,0
6681,3
6682,7
6683,9
6684,0
6685,3
6686,3
6687,0
6688,8
6689,8
6690,1
6691,1
6692,6
6693,6
6694,5
6695,0
6696,9
6697,8
6698,8
6699,0
6700,1
6701,7
6702,1
6703,1
6704,4
6705,5
6706,0
6707,4
6708,1
6709,7
6710,1
6711,5
6712,3
6713,5
6714,6
6715,6
6716,1
6717,3
6718,3
6719,1
6720,1
6721,8
6722,0
6723,9
6724,8
6725,2
6726,7
6727,2
6728,9
6729,1
6730,9
6731,3
6732,4
6733,1
6734,1
6735,8
6736,3
6737,2
6738,6
6739,1
6740,9
6741,1
6742,1
6743,4
6744,6
6745,9
6746,1
6747,7
6748,2
6749,0
6750,5
6751,1
6752,2
6753,9
6754,7
6755,3
6756,8
6757,8
6758,7
6759,4
6760,8
6761,8
6762,5
6763,7
6764,8
6765,0
6766,3
6767,1
6768,5
6769,8
6770,2
6771,3
6772,1
6773,3
6774,2
6775,9
6776,4
6777,9
6778,7
6779,3
6780,3
6781,2
6782,5
6783,2
6784,7
6785,6
6786,1
6787,9
6788,4
6789,2
6790,1
6791,2
6792,8
6793,5
6794,1
6795,6
6796,3
6797,6
6798,4
6799,1
6800,1
6801,6
6802,3
6803,8
6804,5
6805,5
6806,2
6807,6
6808,1
6809,6
6810,1
6811,0
6812,5
6813,9
6814,0
6815,1
6816,5
6817,1
6818,2
6819,1
6820,6
6821,0
6822,7
6823,6
6824,1
6825,6
6826,0
6827,1
6828,8
6829,3
6830,0
6831,6
6832,7
6833,0
6834,3
6835,2
6836,8
6837,1
6838,7
6839,8
6840,5
6841,9
6842,6
6843,1
6844,6
6845,2
6846,2
6847,0
6848,3
6849,9
6850,9
6851,8
6852,7
6853,5
6854,8
6855,0
6856,1
6857,6
6858,0
6859,0
6860,6
6861,6
6862,2
6863,9
6864,9
6865,7
6866,8
6867,3
6868,1
6869,9
6870,3
6871,5
6872,4
6873,6
6874,8
6875,3
6876,5
6877,3
6878,6
6879,4
6880,9
6881,3
6882,4
6883,5
6884,9
6885,4
6886,3
6887,2
6888,5
6889,6
6890,8
6891,7
6892,2
6893,5
6894,7
6895,9
6896,5
6897,5
6898,9
6899,5
6900,8
6901,8
6902,6
6903,6
6904,1
6905,4
6906,3
6907,7
6908,7
6909,1
6910,5
6911,9
6912,8
6913,4
6914,9
6915,3
6916,0
6917,8
6918,5
6919,9
6920,7
6921,8
6922,9
6923,4
6924,4
6925,9
6926,2
6927,1
6928,9
6929,9
6930,6
6931,5
6932,1
6933,9
6934,6
6935,4
6936,4
6937,5
6938,7
6939,2
6940,7
6941,6
6942,1
6943,1
6944,6
6945,4
6946,7
6947,3
6948,9
6949,8
6950,1
6951,0
6952,4
6953,3
6954,8
6955,6
6956,3
6957,1
6958,4
6959,1
6960,3
6961,1
6962,9
6963,9
6964,5
6965,1
6966,0
6967,9
6968,1
6969,9
6970,5
6971,4
6972,8
6973,9
6974,2
6975,8
6976,8
6977,4
6978,0
6979,1
6980,4
6981,1
6982,8
6983,1
6984,6
6985,6
6986,5
6987,6
6988,8
6989,8
6990,1
6991,4
6992,1
6993,4
6994,8
6995,8
6996,2
6997,3
6998,9
6999,3
7000,3
7001,8
7002,1
7003,5
7004,6
7005,1
7006,4
7007,3
7008,5
7009,2
7010,2
7011,1
7012,5
7013,7
7014,2
7015,4
7016,6
7017,9
7018,4
7019,1
7020,2
7021,2
7022,5
7023,6
7024,1
7025,5
7026,1
7027,2
7028,8
7029,5
7030,5
7031,5
7032,1
7033,5
7034,5
7035,2
7036,8
7037,5
7038,7
7039,3
7040,3
7041,9
7042,1
7043,2
7044,3
7045,1
7046,2
7047,1
7048,9
7049,9
7050,2
7051,1
7052,2
7053,9
7054,4
7055,1
7056,4
7057,0
7058,6
7059,9
7060,6
7061,3
7062,6
7063,9
7064,1
7065,1
7066,2
7067,2
7068,5
7069,0
7070,9
7071,9
7072,1
7073,4
7074,4
7075,8
7076,6
7077,4
7078,4
7079,8
7080,5
7081,0
7082,1
7083,0
7084,0
7085,2
7086,7
7087,0
7088,7
7089,8
7090,7
7091,2
7092,7
7093,3
7094,5
7095,0
7096,7
7097,2
7098,9
7099,6
7100,8
7101,0
7102,9
7103,5
7104,8
7105,3
7106,0
7107,3
7108,4
7109,8
7110,4
7111,6
7112,4
7113,1
7114,5
7115,1
7116,8
7117,0
7118,8
7119,8
7120,4
7121,8
7122,3
7123,4
7124,7
7125,5
7126,8
7127,2
7128,3
7129,4
7130,2
7131,8
7132,8
7133,7
7134,1
7135,1
7136,9
7137,2
7138,5
7139,4
7140,1
7141,7
7142,6
7143,1
7144,2
7145,2
7146,9
7147,1
7148,5
7149,5
7150,8
7151,4
7152,5
7153,9
7154,4
7155,5
7156,1
7157,2
7158,0
7159,7
7160,6
7161,7
7162,4
7163,5
7164,1
7165,5
7166,2
7167,9
7168,4
7169,5
7170,6
7171,6
7172,6
7173,1
7174,1
7175,5
7176,8
7177,9
7178,5
7179,1
7180,1
7181,0
7182,3
7183,1
7184,3
7185,5
7186,1
7187,6
7188,1
7189,3
7190,3
7191,2
7192,8
7193,9
7194,1
7195,5
7196,3
7197,5
7198,0
7199,1
7200,2
7201,8
7202,9
7203,7
7204,7
7205,0
7206,4
7207,4
7208,3
7209,8
7210,9
7211,2
7212,1
7213,2
7214,1
7215,1
7216,3
7217,3
7218,5
7219,9
7220,8
7221,7
7222,1
7223,9
7224,9
7225,3
7226,8
7227,7
7228,1
7229,5
7230,5
7231,5
7232,5
7233,3
7234,9
7235,1
7236,9
7237,1
7238,3
7239,9
7240,0
7241,1
7242,9
7243,5
7244,2
7245,3
7246,6
7247,1
7248,6
7249,1
7250,8
7251,9
7252,9
7253,7
7254,1
7255,1
7256,3
7257,4
7258,6
7259,9
7260,6
7261,6
7262,0
7263,6
7264,2
7265,3
7266,8
7267,5
7268,3
7269,3
7270,6
7271,1
7272,8
7273,4
7274,3
7275,8
7276,0
7277,1
7278,6
7279,9
7280,3
7281,9
7282,3
7283,3
7284,4
7285,8
7286,5
7287,8
7288,1
7289,5
7290,8
7291,0
7292,9
7293,5
7294,7
7295,7
7296,1
7297,0
7298,5
7299,6
7300,5
7301,1
7302,6
7303,3
7304,9
7305,5
7306,6
7307,0
7308,9
7309,2
7310,2
7311,3
7312,9
7313,1
7314,1
7315,2
7316,2
7317,4
7318,3
7319,3
7320,0
7321,8
7322,1
7323,6
7324,1
7325,1
7326,1
7327,3
7328,5
7329,8
7330,2
7331,3
7332,8
7333,7
7334,1
7335,1
7336,3
7337,1
7338,0
7339,3
7340,8
7341,1
7342,1
7343,4
7344,0
7345,3
7346,1
7347,7
7348,3
7349,5
7350,3
7351,9
7352,8
7353,8
7354,0
7355,1
7356,3
7357,9
7358,1
7359,3
7360,6
7361,3
7362,8
7363,7
7364,9
7365,2
7366,4
7367,3
7368,4
7369,4
7370,2
7371,2
7372,3
7373,7
7374,8
7375,7
7376,2
7377,3
7378,6
7379,4
7380,1
7381,9
7382,6
7383,4
7384,3
7385,6
7386,3
7387,0
7388,5
7389,8
7390,4
7391,4
7392,1
7393,6
7394,4
7395,1
7396,6
7397,9
7398,1
7399,9
7400,2
7401,1
7402,5
7403,7
7404,7
7405,2
7406,9
7407,0
7408,4
7409,5
7410,2
7411,1
7412,4
7413,1
7414,1
7415,4
7416,0
7417,5
7418,0
7419,3
7420,8
7421,8
7422,9
7423,8
7424,8
7425,6
7426,1
7427,9
7428,9
7429,1
7430,6
7431,9
7432,5
7433,4
7434,2
7435,5
7436,3
7437,8
7438,8
7439,5
7440,9
7441,1
7442,6
7443,5
7444,1
7445,1
7446,3
7447,3
7448,1
7449,3
7450,8
7451,2
7452,7
7453,3
7454,2
7455,1
7456,9
7457,3
7458,0
7459,4
7460,9
7461,2
7462,9
7463,6
7464,8
7465,9
7466,5
7467,4
7468,1
7469,3
7470,0
7471,6
7472,0
7473,0
7474,6
7475,6
7476,2
7477,6
7478,1
7479,0
7480,5
7481,1
7482,1
7483,8
7484,2
7485,4
7486,1
7487,6
7488,4
7489,3
7490,9
7491,0
7492,1
7493,3
7494,9
7495,3
7496,1
7497,0
7498,2
7499,8
7500,6
7501,1
7502,4
7503,9
7504,3
7505,4
7506,9
7507,5
7508,8
7509,6
7510,8
7511,5
7512,8
7513,3
7514,8
7515,3
7516,4
7517,1
7518,8
7519,2
7520,5
7521,8
7522,1
7523,5
7524,8
7525,0
7526,5
7527,1
7528,8
7529,7
7530,7
7531,8
7532,3
7533,6
7534,2
7535,6
7536,8
7537,1
7538,5
7539,8
7540,1
7541,7
7542,7
7543,5
7544,8
7545,7
7546,3
7547,3
7548,8
7549,1
7550,6
7551,1
7552,9
7553,3
7554,9
7555,3
7556,0
7557,5
7558,2
7559,4
7560,8
7561,0
7562,0
7563,2
7564,3
7565,3
7566,1
7567,3
7568,9
7569,5
7570,5
7571,6
7572,1
7573,8
7574,5
7575,5
7576,9
7577,7
7578,3
7579,1
7580,4
7581,3
7582,8
7583,5
7584,0
7585,9
7586,0
7587,4
7588,0
7589,9
7590,1
7591,1
7592,8
7593,3
7594,3
7595,6
7596,8
7597,7
7598,4
7599,1
7600,5
7601,4
7602,0
7603,3
7604,0
7605,9
7606,8
7607,8
7608,3
7609,6
7610,8
7611,4
7612,6
7613,6
7614,5
7615,9
7616,0
7617,9
7618,9
7619,8
7620,2
7621,2
7622,2
7623,3
7624,9
7625,6
7626,5
7627,8
7628,2
7629,1
7630,1
7631,7
7632,1
7633,8
7634,0
7635,4
7636,1
7637,6
7638,1
7639,4
7640,9
7641,1
7642,9
7643,1
7644,5
7645,5
7646,4
7647,6
7648,1
7649,3
7650,0
7651,2
7652,9
7653,8
7654,1
7655,3
7656,8
7657,2
7658,9
7659,1
7660,3
7661,6
7662,3
7663,4
7664,6
7665,5
7666,6
7667,8
7668,0
7669,0
7670,5
7671,3
7672,8
7673,5
7674,9
7675,1
7676,3
7677,1
7678,9
7679,3
7680,7
7681,8
7682,8
7683,0
7684,0
7685,0
7686,5
7687,6
7688,4
7689,7
7690,9
7691,5
7692,1
7693,0
7694,1
7695,5
7696,0
7697,7
7698,6
7699,1
7700,1
7701,9
7702,1
7703,8
7704,0
7705,3
7706,7
7707,8
7708,1
7709,8
7710,5
7711,1
7712,3
7713,2
7714,3
7715,0
7716,5
7717,1
7718,0
7719,3
7720,8
7721,9
7722,0
7723,3
7724,1
7725,5
7726,9
7727,8
7728,3
7729,9
7730,1
7731,6
7732,6
7733,1
7734,4
7735,5
7736,3
7737,7
7738,8
7739,6
7740,0
7741,9
7742,4
7743,6
7744,4
7745,8
7746,5
7747,2
7748,2
7749,6
7750,1
7751,5
7752,4
7753,8
7754,8
7755,2
7756,6
7757,6
7758,1
7759,8
7760,5
7761,3
7762,5
7763,6
7764,1
7765,1
7766,5
7767,2
7768,6
7769,3
7770,3
7771,1
7772,6
7773,5
7774,8
7775,6
7776,1
7777,9
7778,5
7779,1
7780,1
7781,4
7782,6
7783,7
7784,6
7785,7
7786,3
7787,1
7788,1
7789,1
7790,6
7791,4
7792,8
7793,1
7794,9
7795,4
7796,1
7797,5
7798,1
7799,1
7800,5
7801,4
7802,6
7803,3
7804,3
7805,6
7806,5
7807,6
7808,8
7809,8
7810,7
7811,5
7812,3
7813,1
7814,6
7815,6
7816,8
7817,0
7818,7
7819,5
7820,9
7821,6
7822,1
7823,1
7824,3
7825,1
7826,5
7827,1
7828,6
7829,9
7830,4
7831,7
7832,5
7833,1
7834,1
7835,4
7836,8
7837,9
7838,2
7839,4
7840,9
7841,4
7842,8
7843,8
7844,7
7845,1
7846,1
7847,6
7848,9
7849,8
7850,3
7851,8
7852,8
7853,8
7854,1
7855,9
7856,2
7857,8
7858,3
7859,9
7860,0
7861,3
7862,1
7863,4
7864,8
7865,0
7866,6
7867,1
7868,8
7869,9
7870,5
7871,4
7872,2
7873,9
7874,2
7875,5
7876,6
7877,0
7878,9
7879,2
7880,5
7881,0
7882,1
7883,9
7884,4
7885,5
7886,1
7887,7
7888,0
7889,7
7890,0
7891,9
7892,1
7893,4
7894,8
7895,1
7896,5
7897,4
7898,0
7899,5
7900,0
7901,9
7902,3
7903,1
7904,8
7905,8
7906,1
7907,2
7908,5
7909,8
7910,1
7911,0
7912,2
7913,5
7914,0
7915,8
7916,5
7917,0
7918,5
7919,1
7920,7
7921,7
7922,0
7923,1
7924,8
7925,2
7926,1
7927,1
7928,2
7929,5
7930,1
7931,7
7932,5
7933,6
7934,7
7935,4
7936,2
7937,4
7938,0
7939,1
7940,3
7941,8
7942,6
7943,5
7944,5
7945,8
7946,6
7947,2
7948,9
7949,9
7950,0
7951,1
7952,5
7953,9
7954,1
7955,2
7956,9
7957,3
7958,1
7959,5
7960,8
7961,2
7962,2
7963,7
7964,4
7965,1
7966,7
7967,9
7968,8
7969,5
7970,6
7971,3
7972,7
7973,8
7974,5
7975,0
7976,9
7977,9
7978,3
7979,4
7980,8
7981,0
7982,6
7983,6
7984,9
7985,4
7986,1
7987,0
7988,1
7989,2
7990,8
7991,1
7992,6
7993,0
7994,1
7995,1
7996,6
7997,8
7998,3
7999,2
8000,0
8001,6
8002,9
8003,2
8004,1
8005,3
8006,2
8007,2
8008,9
8009,6
8010,6
8011,1
8012,1
8013,1
8014,5
8015,1
8016,8
8017,3
8018,1
8019,9
8020,8
8021,1
8022,1
8023,8
8024,3
8025,0
8026,8
8027,4
8028,9
8029,3
8030,9
8031,8
8032,5
8033,3
8034,8
8035,7
8036,8
8037,0
8038,3
8039,1
8040,4
8041,8
8042,4
8043,1
8044,7
8045,5
8046,1
8047,4
8048,5
8049,1
8050,3
8051,6
8052,9
8053,4
8054,5
8055,0
8056,8
8057,8
8058,1
8059,5
8060,2
8061,1
8062,4
8063,0
8064,1
8065,1
8066,7
8067,3
8068,5
8069,1
8070,3
8071,3
8072,0
8073,4
8074,9
8075,4
8076,1
8077,8
8078,2
8079,4
8080,8
8081,1
8082,9
8083,8
8084,0
8085,5
8086,2
8087,3
8088,4
8089,8
8090,6
8091,5
8092,2
8093,1
8094,3
8095,8
8096,0
8097,1
8098,9
8099,7
8100,3
8101,6
8102,6
8103,8
8104,1
8105,5
8106,3
8107,0
8108,3
8109,8
8110,9
8111,4
8112,1
8113,3
8114,0
8115,3
8116,7
8117,9
8118,8
8119,9
8120,3
8121,9
8122,8
8123,2
8124,8
8125,3
8126,1
8127,3
8128,8
8129,8
8130,7
8131,3
8132,0
8133,8
8134,5
8135,9
8136,9
8137,2
8138,1
8139,5
8140,6
8141,4
8142,0
8143,1
8144,4
8145,1
8146,4
8147,8
8148,8
8149,8
8150,3
8151,9
8152,3
8153,0
8154,1
8155,1
8156,2
8157,4
8158,6
8159,1
8160,1
8161,0
8162,7
8163,2
8164,3
8165,5
8166,7
8167,1
8168,1
8169,4
8170,1
8171,9
8172,6
8173,7
8174,7
8175,6
8176,8
8177,2
8178,4
8179,1
8180,4
8181,1
8182,1
8183,3
8184,6
8185,4
8186,3
8187,9
8188,4
8189,6
8190,1
8191,7
8192,5
8193,3
8194,1
8195,3
8196,2
8197,2
8198,7
8199,0
8200,0
8201,2
8202,5
8203,1
8204,8
8205,3
8206,3
8207,3
8208,9
8209,8
8210,5
8211,1
8212,2
8213,6
8214,8
8215,1
8216,9
8217,3
8218,5
8219,7
8220,9
8221,0
8222,5
8223,2
8224,9
8225,9
8226,1
8227,9
8228,1
8229,4
8230,7
8231,3
8232,7
8233,5
8234,5
8235,1
8236,4
8237,5
8238,4
8239,6
8240,3
8241,1
8242,9
8243,1
8244,6
8245,0
8246,8
8247,2
8248,9
8249,2
8250,5
8251,2
8252,4
8253,0
8254,6
8255,0
8256,1
8257,5
8258,9
8259,0
8260,1
8261,6
8262,8
8263,2
8264,3
8265,0
8266,3
8267,0
8268,0
8269,5
8270,9
8271,8
8272,0
8273,3
8274,3
8275,0
8276,2
8277,3
8278,1
8279,2
8280,5
8281,3
8282,4
8283,2
8284,0
8285,7
8286,5
8287,8
8288,3
8289,9
8290,6
8291,8
8292,9
8293,8
8294,1
8295,8
8296,0
8297,6
8298,9
8299,1
8300,1
8301,8
8302,1
8303,7
8304,1
8305,9
8306,1
8307,2
8308,1
8309,1
8310,0
8311,9
8312,8
8313,5
8314,1
8315,9
8316,5
8317,8
8318,9
8319,3
8320,8
8321,8
8322,3
8323,3
8324,7
8325,4
8326,2
8327,2
8328,4
8329,8
8330,3
8331,4
8332,6
8333,5
8334,6
8335,2
8336,8
8337,8
8338,6
8339,1
8340,3
8341,5
8342,2
8343,1
8344,2
8345,3
8346,9
8347,4
8348,1
8349,5
8350,2
8351,8
8352,5
8353,6
8354,5
8355,1
8356,4
8357,9
8358,3
8359,9
8360,9
8361,1
8362,2
8363,0
8364,2
8365,5
8366,6
8367,1
8368,3
8369,0
8370,4
8371,8
8372,2
8373,7
8374,3
8375,3
8376,1
8377,9
8378,1
8379,1
8380,0
8381,1
8382,4
8383,2
8384,0
8385,0
8386,5
8387,0
8388,2
8389,1
8390,7
8391,3
8392,2
8393,6
8394,9
8395,6
8396,8
8397,5
8398,3
8399,9
8400,0
8401,1
8402,6
8403,8
8404,3
8405,8
8406,1
8407,6
8408,2
8409,4
8410,9
8411,5
8412,0
8413,3
8414,1
8415,8
8416,8
8417,3
8418,9
8419,3
8420,0
8421,2
8422,2
8423,0
8424,1
8425,1
8426,6
8427,1
8428,5
8429,3
8430,1
8431,9
8432,9
8433,9
8434,2
8435,8
8436,0
8437,0
8438,2
8439,4
8440,1
8441,8
8442,2
8443,3
8444,4
8445,9
8446,4
8447,9
8448,5
8449,0
8450,3
8451,8
8452,8
8453,5
8454,1
8455,9
8456,5
8457,9
8458,2
8459,4
8460,8
8461,3
8462,0
8463,5
8464,3
8465,7
8466,4
8467,2
8468,9
8469,2
8470,6
8471,3
8472,2
8473,7
8474,1
8475,1
8476,0
8477,2
8478,4
8479,9
8480,0
8481,5
8482,4
8483,5
8484,0
8485,3
8486,9
8487,4
8488,1
8489,3
8490,6
8491,1
8492,8
8493,1
8494,2
8495,3
8496,3
8497,6
8498,2
8499,9
8500,5
8501,1
8502,4
8503,4
8504,6
8505,4
8506,0
8507,2
8508,9
8509,4
8510,3
8511,5
8512,8
8513,9
8514,9
8515,2
8516,4
8517,1
8518,7
8519,5
8520,2
8521,5
8522,0
8523,1
8524,1
8525,9
8526,5
8527,5
8528,0
8529,1
8530,2
8531,6
8532,5
8533,4
8534,1
8535,1
8536,4
8537,1
8538,0
8539,8
8540,8
8541,1
8542,5
8543,9
8544,1
8545,6
8546,2
8547,1
8548,5
8549,0
8550,3
8551,1
8552,5
8553,5
8554,4
8555,6
8556,1
8557,1
8558,1
8559,5
8560,9
8561,5
8562,2
8563,7
8564,3
8565,4
8566,6
8567,0
8568,6
8569,3
8570,8
8571,6
8572,8
8573,0
8574,1
8575,3
8576,3
8577,6
8578,8
8579,1
8580,8
8581,3
8582,7
8583,1
8584,3
8585,4
8586,3
8587,2
8588,0
8589,9
8590,5
8591,9
8592,6
8593,1
8594,8
8595,2
8596,9
8597,7
8598,6
8599,0
8600,5
8601,5
8602,1
8603,3
8604,9
8605,1
8606,1
8607,4
8608,4
8609,1
8610,7
8611,6
8612,0
8613,0
8614,5
8615,5
8616,4
8617,5
8618,8
8619,3
8620,5
8621,1
8622,9
8623,5
8624,1
8625,9
8626,1
8627,6
8628,3
8629,4
8630,7
8631,6
8632,8
8633,1
8634,9
8635,4
8636,4
8637,0
8638,4
8639,5
8640,8
8641,3
8642,1
8643,7
8644,8
8645,5
8646,3
8647,7
8648,5
8649,1
8650,0
8651,8
8652,2
8653,1
8654,3
8655,2
8656,2
8657,6
8658,0
8659,9
8660,4
8661,2
8662,8
8663,1
8664,8
8665,1
8666,5
8667,2
8668,2
8669,1
8670,7
8671,3
8672,1
8673,9
8674,8
8675,0
8676,4
8677,8
8678,1
8679,7
8680,5
8681,8
8682,7
8683,6
8684,1
8685,7
8686,3
8687,5
8688,2
8689,4
8690,8
8691,5
8692,7
8693,9
8694,0
8695,5
8696,1
8697,8
8698,1
8699,8
8700,4
8701,9
8702,1
8703,4
8704,4
8705,6
8706,1
8707,7
8708,9
8709,3
8710,9
8711,1
8712,5
8713,8
8714,0
8715,0
8716,1
8717,8
8718,3
8719,6
8720,6
8721,1
8722,5
8723,9
8724,0
8725,1
8726,0
8727,2
8728,0
8729,6
8730,7
8731,7
8732,8
8733,8
8734,1
8735,8
8736,9
8737,5
8738,8
8739,4
8740,6
8741,3
8742,5
8743,0
8744,4
8745,5
8746,6
8747,8
8748,3
8749,9
8750,1
8751,1
8752,4
8753,6
8754,6
8755,7
8756,1
8757,3
8758,6
8759,8
8760,1
8761,2
8762,8
8763,3
8764,1
8765,3
8766,0
8767,6
8768,3
8769,3
8770,7
8771,6
8772,3
8773,8
8774,0
8775,5
8776,7
8777,5
8778,7
8779,8
8780,3
8781,1
8782,2
8783,3
8784,1
8785,9
8786,3
8787,1
8788,4
8789,4
8790,3
8791,1
8792,3
8793,6
8794,9
8795,6
8796,7
8797,0
8798,3
8799,5
8800,0
8801,7
8802,5
8803,3
8804,0
8805,8
8806,4
8807,3
8808,3
8809,4
8810,5
8811,3
8812,4
8813,0
8814,5
8815,5
8816,2
8817,3
8818,7
8819,4
8820,1
8821,2
8822,3
8823,6
8824,0
8825,7
8826,8
8827,1
8828,0
8829,3
8830,6
8831,4
8832,4
8833,1
8834,0
8835,3
8836,0
8837,1
8838,1
8839,3
8840,2
8841,3
8842,5
8843,8
8844,4
8845,0
8846,3
8847,9
8848,1
8849,2
8850,5
8851,6
8852,5
8853,8
8854,0
8855,3
8856,6
8857,5
8858,0
8859,7
8860,3
8861,1
8862,7
8863,1
8864,8
8865,5
8866,2
8867,5
8868,5
8869,7
8870,3
8871,3
8872,1
8873,2
8874,5
8875,4
8876,9
8877,1
8878,1
8879,3
8880,1
8881,8
8882,1
8883,6
8884,2
8885,7
8886,6
8887,7
8888,4
8889,4
8890,1
8891,6
8892,1
8893,1
8894,1
8895,7
8896,5
8897,8
8898,8
8899,2
8900,4
8901,5
8902,7
8903,5
8904,3
8905,5
8906,1
8907,1
8908,1
8909,8
8910,1
8911,6
8912,2
8913,6
8914,1
8915,1
8916,3
8917,2
8918,5
8919,7
8920,0
8921,3
8922,5
8923,7
8924,3
8925,7
8926,3
8927,8
8928,4
8929,1
8930,1
8931,1
8932,1
8933,3
8934,4
8935,7
8936,5
8937,3
8938,8
8939,5
8940,9
8941,5
8942,0
8943,7
8944,7
8945,4
8946,9
8947,0
8948,3
8949,9
8950,2
8951,4
8952,2
8953,3
8954,1
8955,4
8956,4
8957,5
8958,6
8959,4
8960,4
8961,0
8962,2
8963,6
8964,2
8965,2
8966,8
8967,9
8968,1
8969,6
8970,1
8971,3
8972,2
8973,1
8974,3
8975,1
8976,1
8977,9
8978,6
8979,4
8980,3
8981,3
8982,9
8983,5
8984,1
8985,0
8986,1
8987,1
8988,9
8989,1
8990,7
8991,2
8992,6
8993,5
8994,6
8995,3
8996,2
8997,3
8998,1
8999,8
9000,9
9001,9
9002,9
9003,3
9004,9
9005,4
9006,3
9007,3
9008,6
9009,9
9010,4
9011,8
9012,3
9013,7
9014,0
9015,4
9016,8
9017,1
9018,0
9019,2
9020,6
9021,9
9022,2
9023,1
9024,9
9025,7
9026,0
9027,9
9028,3
9029,1
9030,8
9031,3
9032,8
9033,8
9034,8
9035,2
9036,6
9037,8
9038,7
9039,9
9040,0
9041,2
9042,8
9043,5
9044,5
9045,0
9046,9
9047,9
9048,6
9049,5
9050,4
9051,5
9052,0
9053,1
9054,9
9055,6
9056,1
9057,1
9058,2
9059,5
9060,0
9061,8
9062,3
9063,5
9064,4
9065,9
9066,3
9067,9
9068,8
9069,4
9070,5
9071,9
9072,3
9073,6
9074,4
9075,3
9076,3
9077,0
9078,9
9079,4
9080,7
9081,9
9082,3
9083,8
9084,8
9085,1
9086,3
9087,7
9088,8
9089,7
9090,1
9091,6
9092,8
9093,3
9094,1
9095,6
9096,8
9097,7
9098,6
9099,9
9100,1
9101,5
9102,4
9103,0
9104,9
9105,4
9106,3
9107,3
9108,8
9109,5
9110,1
9111,5
9112,3
9113,0
9114,9
9115,2
9116,4
9117,6
9118,1
9119,6
9120,5
9121,4
9122,4
9123,9
9124,8
9125,9
9126,3
9127,9
9128,9
9129,4
9130,8
9131,7
9132,1
9133,5
9134,1
9135,6
9136,7
9137,5
9138,5
9139,6
9140,9
9141,6
9142,8
9143,9
9144,3
9145,9
9146,9
9147,2
9148,2
9149,9
9150,4
9151,5
9152,0
9153,8
9154,0
9155,0
9156,3
9157,8
9158,3
9159,3
9160,7
9161,6
9162,5
9163,2
9164,4
9165,4
9166,0
9167,8
9168,3
9169,1
9170,8
9171,3
9172,4
9173,9
9174,5
9175,1
9176,5
9177,3
9178,2
9179,5
9180,3
9181,1
9182,1
9183,5
9184,1
9185,9
9186,9
9187,5
9188,1
9189,3
